Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
06/06/2026 21:41:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:21,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.010055900000000007
06/06/2026 21:41:22,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,2128
06/06/2026 21:41:22,System.Runtime,dotnet.process.memory.working_set (By),Metric,213827584
06/06/2026 21:41:22,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,27
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:22,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,18
06/06/2026 21:41:22,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0002839999999999926
06/06/2026 21:41:22,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.019850000000000145
06/06/2026 21:41:22,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:22,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,315
06/06/2026 21:41:22,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,285008
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:22,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:22,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:22,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:22,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00031319999999990245
06/06/2026 21:41:23,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,19
06/06/2026 21:41:23,System.Runtime,dotnet.process.memory.working_set (By),Metric,213827584
06/06/2026 21:41:23,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:23,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,16
06/06/2026 21:41:23,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0007570000000000077
06/06/2026 21:41:23,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.011706999999999912
06/06/2026 21:41:23,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:23,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,317
06/06/2026 21:41:23,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,293512
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:23,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:23,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:23,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:23,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.008883799999999997
06/06/2026 21:41:24,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1099
06/06/2026 21:41:24,System.Runtime,dotnet.process.memory.working_set (By),Metric,213827584
06/06/2026 21:41:24,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,14
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:24,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,11
06/06/2026 21:41:24,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.00014200000000000323
06/06/2026 21:41:24,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.02227200000000007
06/06/2026 21:41:24,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:24,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,316
06/06/2026 21:41:24,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,293240
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:24,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:24,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:24,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:24,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.process.memory.working_set (By),Metric,213827584
06/06/2026 21:41:25,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:25,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,17
06/06/2026 21:41:25,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.004142999999999994
06/06/2026 21:41:25,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.008421000000000012
06/06/2026 21:41:25,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:25,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,332
06/06/2026 21:41:25,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,285184
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:25,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:25,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:25,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:25,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0023477999999999
06/06/2026 21:41:26,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,406
06/06/2026 21:41:26,System.Runtime,dotnet.process.memory.working_set (By),Metric,213827584
06/06/2026 21:41:26,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,4
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:26,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,20
06/06/2026 21:41:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.001912999999999998
06/06/2026 21:41:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.01566999999999985
06/06/2026 21:41:26,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:26,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,318
06/06/2026 21:41:26,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,297472
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:26,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:26,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:26,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:26,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.004837900000000062
06/06/2026 21:41:27,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,749
06/06/2026 21:41:27,System.Runtime,dotnet.process.memory.working_set (By),Metric,212631552
06/06/2026 21:41:27,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,5
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:27,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,7
06/06/2026 21:41:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0004790000000000072
06/06/2026 21:41:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.017048000000000174
06/06/2026 21:41:27,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:27,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,314
06/06/2026 21:41:27,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,284920
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:27,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:27,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:27,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:27,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.029799099999999967
06/06/2026 21:41:28,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,2999
06/06/2026 21:41:28,System.Runtime,dotnet.process.memory.working_set (By),Metric,212631552
06/06/2026 21:41:28,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,31
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:28,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,9
06/06/2026 21:41:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0008169999999999983
06/06/2026 21:41:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.04181799999999991
06/06/2026 21:41:28,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:28,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,316
06/06/2026 21:41:28,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,285320
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:28,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:28,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:28,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:28,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.017389600000000005
06/06/2026 21:41:29,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1982
06/06/2026 21:41:29,System.Runtime,dotnet.process.memory.working_set (By),Metric,213155840
06/06/2026 21:41:29,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,17
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:29,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,14
06/06/2026 21:41:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.004201999999999997
06/06/2026 21:41:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.026874999999999982
06/06/2026 21:41:29,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:41:29,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,315
06/06/2026 21:41:29,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,285104
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,59248
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,13496
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:41:29,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,171589632
06/06/2026 21:41:29,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:41:29,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:41:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:41:29,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:41:30,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.012577700000000025
06/06/2026 21:41:30,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1538
06/06/2026 21:41:30,System.Runtime,dotnet.process.memory.working_set (By),Metric,213155840
06/06/2026 21:41:30,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,12
06/06/2026 21:41:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:41:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,688944
06/06/2026 21:41:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,2386568
06/06/2026 21:41:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:41:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:41:30,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,5
