Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
06/06/2026 21:42:25,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.process.memory.working_set (By),Metric,231505920
06/06/2026 21:42:26,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,2919200
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,59688
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:42:26,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,10
06/06/2026 21:42:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.008621999999999908
06/06/2026 21:42:26,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:26,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,315
06/06/2026 21:42:26,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,293264
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,24848
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,264
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:42:26,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,182796288
06/06/2026 21:42:26,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:26,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:42:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:42:26,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.process.memory.working_set (By),Metric,231505920
06/06/2026 21:42:27,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,2919200
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,59688
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:42:27,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,9
06/06/2026 21:42:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.008846999999999827
06/06/2026 21:42:27,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:27,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,316
06/06/2026 21:42:27,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,284632
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,24848
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,264
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:42:27,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,182796288
06/06/2026 21:42:27,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:27,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:42:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:42:27,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.process.memory.working_set (By),Metric,231505920
06/06/2026 21:42:28,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,524344
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,2919200
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,59688
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:42:28,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,12
06/06/2026 21:42:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,3.199999999997649E-05
06/06/2026 21:42:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.009030000000000094
06/06/2026 21:42:28,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:28,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,317
06/06/2026 21:42:28,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,285144
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,24848
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,264
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:42:28,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,182796288
06/06/2026 21:42:28,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:28,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:42:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
06/06/2026 21:42:28,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
06/06/2026 21:42:29,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=SocketException],Rate,2064
06/06/2026 21:42:29,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.35776240000000015
06/06/2026 21:42:29,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,73036
06/06/2026 21:42:29,System.Runtime,dotnet.process.memory.working_set (By),Metric,241319936
06/06/2026 21:42:29,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,780
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1573032
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,2919200
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,8914456
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,843064
06/06/2026 21:42:29,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,43
06/06/2026 21:42:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.231037
06/06/2026 21:42:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,1.8570569999999997
06/06/2026 21:42:29,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:29,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:29,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,10099
06/06/2026 21:42:29,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,19756224
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,96
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,24848
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,112704
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,834800
06/06/2026 21:42:29,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,18
06/06/2026 21:42:29,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,190136320
06/06/2026 21:42:29,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:29,System.Runtime,dotnet.timer.count ({timer}),Metric,28
06/06/2026 21:42:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:42:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:42:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,1
06/06/2026 21:42:29,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.031969
06/06/2026 21:42:30,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=SocketException],Rate,2296
06/06/2026 21:42:30,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=CachedInternalErrorException],Rate,1
06/06/2026 21:42:30,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.5261386999999997
06/06/2026 21:42:30,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,46661
06/06/2026 21:42:30,System.Runtime,dotnet.process.memory.working_set (By),Metric,269713408
06/06/2026 21:42:30,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,590
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1573032
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,20798456
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,7393080
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,991096
06/06/2026 21:42:30,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,57
06/06/2026 21:42:30,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.466476
06/06/2026 21:42:30,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,2.971598
06/06/2026 21:42:30,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:30,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:30,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,31059
06/06/2026 21:42:30,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,27829624
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,96
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,477848
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,92152
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,806288
06/06/2026 21:42:30,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,1312
06/06/2026 21:42:30,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,215449600
06/06/2026 21:42:30,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:30,System.Runtime,dotnet.timer.count ({timer}),Metric,12
06/06/2026 21:42:30,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,1
06/06/2026 21:42:30,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
06/06/2026 21:42:30,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,1
06/06/2026 21:42:30,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.14901199999999998
06/06/2026 21:42:31,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=SocketException],Rate,3216
06/06/2026 21:42:31,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=CachedInternalErrorException],Rate,0
06/06/2026 21:42:31,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.27568079999999995
06/06/2026 21:42:31,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,37011
06/06/2026 21:42:31,System.Runtime,dotnet.process.memory.working_set (By),Metric,280199168
06/06/2026 21:42:31,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,397
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1713240
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,20798456
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,15929816
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/06/2026 21:42:31,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,45
06/06/2026 21:42:31,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.43554399999999993
06/06/2026 21:42:31,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,3.3553930000000003
06/06/2026 21:42:31,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,1
06/06/2026 21:42:31,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:31,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,40589
06/06/2026 21:42:31,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,35302616
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,128
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,477848
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,556768
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
06/06/2026 21:42:31,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,332
06/06/2026 21:42:31,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,218906624
06/06/2026 21:42:31,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,4
06/06/2026 21:42:31,System.Runtime,dotnet.timer.count ({timer}),Metric,12
06/06/2026 21:42:31,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
06/06/2026 21:42:31,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
06/06/2026 21:42:31,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,1
06/06/2026 21:42:31,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.03295500000000001
06/06/2026 21:42:32,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=SocketException],Rate,3094
06/06/2026 21:42:32,System.Runtime,dotnet.exceptions ({exception} / 1 sec)[error.type=CachedInternalErrorException],Rate,0
06/06/2026 21:42:32,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.45392980000000005
06/06/2026 21:42:32,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,32168
06/06/2026 21:42:32,System.Runtime,dotnet.process.memory.working_set (By),Metric,324763648
06/06/2026 21:42:32,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,428
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1713240
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,20798456
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,15929816
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,157895840
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
06/06/2026 21:42:32,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,54
06/06/2026 21:42:32,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.49933700000000014
06/06/2026 21:42:32,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,3.215914999999999
06/06/2026 21:42:32,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
06/06/2026 21:42:32,System.Runtime,dotnet.assembly.count ({assembly}),Metric,54
06/06/2026 21:42:32,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,42985
06/06/2026 21:42:32,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,40568120
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,128
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,477848
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,556768
06/06/2026 21:42:32,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
